Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Ion_131.144	Weighted Avg Pct Intensity Correction	Ion_126.128_SignalToNoise	Ion_127.125_SignalToNoise	Ion_127.131_SignalToNoise	Ion_128.128_SignalToNoise	Ion_128.134_SignalToNoise	Ion_129.131_SignalToNoise	Ion_129.138_SignalToNoise	Ion_130.135_SignalToNoise	Ion_130.141_SignalToNoise	Ion_131.138_SignalToNoise	Ion_131.144_SignalToNoise	Ion_126.128_Resolution	Ion_127.125_Resolution	Ion_127.131_Resolution	Ion_128.128_Resolution	Ion_128.134_Resolution	Ion_129.131_Resolution	Ion_129.138_Resolution	Ion_130.135_Resolution	Ion_130.141_Resolution	Ion_131.138_Resolution	Ion_131.144_Resolution
811913	21840	hcd	878.43	1291441.5	878.426	333713.1	70613.02	192088.4	139557.5	0	233329.04	38508.67	32663.58	45451.57	0	29511.05	112843.9	5.3	44.59	119.56	92.32	215.87	150.97	36.68	32.81	29.31	168.32	18.88	73.7	65302	66502	66802	67106	66702	65002	64902	66200	65702	63402	65502
811913	21841	hcd	736.4	1258790	736.3962	687524.87	125414.9	687524.87	269028.33	624881.7	169733.26	0	68323.17	129086.89	0	123342.53	356202.58	5.3	67.04	361.74	148.72	360.57	101.52	109.03	50.83	74.19	335.35	66.5	195.65	66402	67002	67002	67106	65802	66402	64802	67102	66102	65402	66302
811913	21842	hcd	832.95	864309.13	800.9528	277313.2	96877.37	277313.2	164421.63	0	145722.35	9536.32	22487.01	85135.65	0	45196.56	172516.85	5.8	79.43	222.83	140.93	147.2	127.29	17.75	28.57	68.82	145.28	38.24	140.33	66602	67206	65802	66802	66702	62402	64002	65602	66002	64900	65702
811913	21844	hcd	476.82	15085817	476.8152	1338812.58	507449.34	620343.05	355131.77	0	464636.78	100228.27	1338812.58	186486.85	0	691697.8	492212.01	5.5	204.12	247.23	160.69	252.96	209.43	55.99	546.86	85.25	262.94	272.63	200.15	67402	66702	66802	67302	66802	67400	67006	66402	66602	66102	66602
811913	21845	hcd	549.68	14683238	549.6829	1546527.92	57388.17	150590.41	363594.52	0	482004.68	155551.15	46860.09	1546527.92	0	414238.07	317570.47	6	20.71	52.06	130.23	59.67	175.11	70.91	27.61	528.06	92.5	160.09	109.35	64402	65602	66402	65602	66402	66202	65002	66306	67002	65802	66502
811913	21846	hcd	499.63	9260027	384.1989	926709.32	304768.24	282609.9	449143.81	0	330351.43	46127.1	74325.99	926709.32	0	232296.09	382911.2	6.2	88.24	82.28	137.92	224.86	105.47	34.36	29.66	270.3	101.76	77.87	113.53	66302	66402	66602	66802	66002	64602	64902	66806	65802	65702	66102
811913	21847	hcd	630.41	6326245.5	630.409	791450.97	247119.21	494980.09	362360.4	0	368096.22	141139.2	158532.75	199120.14	0	158178.35	207418.47	5	86.79	173.17	135.36	292.15	140.09	67.96	70.68	73.74	274.21	57.02	80.49	66702	66602	67102	66906	66402	66502	66002	66802	66602	65202	65502
811913	21848	hcd	593.36	6313532.5	593.3625	695004.16	123570.71	695004.16	297446.07	0	224468.1	0	15248.84	127894.61	0	54060.53	254357.31	6.3	40.23	221.38	99.54	164.89	78.76	31.44	12.71	41.85	131.78	18.52	83.91	65402	66906	66202	66802	66002	64802	60602	66102	65502	63402	65902
811913	21849	hcd	461.29	3596668.25	529.3559	2347549.98	156504.66	170617.72	240107.72	203645.99	115038.79	378154.19	2347549.98	64828.73	336094.26	84183.48	238316.41	8.4	41.91	45.07	67.27	59.88	50.24	101.51	616.67	22.83	117.48	22.47	64.77	64802	65302	66502	65502	65302	67202	66806	64102	65802	63902	65502
811913	21850	hcd	522.3	12082610	522.2996	631316.71	264869.55	554123.62	397293.18	631316.71	388437.9	120452.2	38740.59	121339.57	0	124417.89	476762.47	4.6	55.93	116.08	89.02	142.6	88.13	34.01	16.52	27.57	131.66	26.71	102.9	66902	67002	65802	66806	65602	64002	62002	64802	66402	64102	65602
811913	21851	hcd	884.01	983906.5	883.8527	298300.87	63495.96	151928.33	298300.87	0	195831.15	1999.74	0	55084.21	0	82754.03	172343.38	5.5	20.45	47.29	95.82	43.23	67.39	3.58	3.81	17.75	53.61	25.78	54.11	63402	65402	66606	65302	66002	43500	45300	63602	64702	64002	65406
811913	21852	hcd	687	1604647	686.9156	340104.88	113268.91	274239.3	231375.34	0	212352.98	45434.6	35910.39	185517.93	0	107358.06	340104.88	4.8	49.35	117.21	104.63	98.44	98.35	26.95	22.79	80.66	91.43	48.07	145.16	66602	67206	66102	66402	65902	64402	62702	65702	65902	65502	65706
811913	21853	hcd	638.89	3234126.75	638.8897	563677.98	379052.04	187978.9	349838.99	0	117737.82	0	507808.28	98515.22	0	563677.98	142017.6	5.3	175.71	85.98	175.33	69.29	71.56	50.5	238.76	56.05	187.88	254.85	69.97	66802	66002	67202	66302	66302	65202	66902	66202	66102	66006	66502
811913	21854	hcd	458.83	21587220	458.8345	1789264.67	618731.62	764773.18	647033.05	0	968583.15	0	134775.39	313041.45	0	264156.37	774707.17	5.1	221.67	272.77	251.55	654.82	359.74	171.01	79.35	118.01	462.53	94.77	280.9	67502	67702	66802	67206	67102	66502	65702	67602	66202	65402	66402
811913	21855	hcd	538.85	11609809	538.8458	750240.53	247110.65	252246.77	455186.54	642770.92	347663.6	127369.5	77360.66	121878.47	0	196706.93	750240.53	5.6	73.86	74.98	141.48	195.48	111.95	49.18	30.05	39.16	76.23	58.26	219.18	66202	66102	66802	66906	66402	66302	64402	65402	65402	65902	65902
811913	21857	hcd	623.35	6185920	623.3536	1266108.6	315722.63	1266108.6	620258.29	1067000.14	405148.5	0	201778.19	255690.74	0	711971.3	684902.58	5.5	84.65	334	172.6	309.63	120.65	61.4	66.07	75.67	244.49	187.57	186.23	66602	67106	66702	67202	65902	65702	65202	66002	66502	66902	66402
811913	21858	hcd	420.77	23040894	420.7665	2497621.7	589459.14	1954231.05	2497621.7	0	709452.9	313588.27	80022.09	123666.36	0	155505.65	1346512.9	7.4	236.38	758.77	1001.38	264.29	347.7	135.73	69.96	56.34	785.88	61.43	542.09	66902	62100	69504	67602	66702	66202	65602	71800	66402	67000	66502
811913	21859	hcd	552.35	19315096	552.3515	1555784.37	33064.76	603109.86	727654.34	0	505800.07	67723.67	122704.05	200100.46	0	131590.04	510320.11	6.1	14.84	240.48	294.94	313.49	224.21	46.87	78.03	81.22	616.04	54.2	219.13	61902	67302	66902	67602	66602	66102	66202	68500	66806	65702	65902
811913	21860	hcd	528.64	40745100	528.6409	2504515.2	57259.88	184188.31	517590.31	0	1206097.08	459278.89	17815.06	2504515.2	0	1167634.47	931483.59	4.8	20.76	63.46	186.76	78.71	429.11	184.85	36.17	875.53	254.01	431.11	324.44	64502	65902	67102	67302	67202	65902	66102	67006	67102	66902	66402
811913	21861	hcd	598.65	412754.34	598.3386	109170.3	52716.79	86015.33	89131.77	109170.3	81536.02	29718.46	21162.85	53835.39	0	43435.93	90215.56	3.9	29.8	48.17	53	65.46	49.65	21.09	15.93	31.63	55.44	25.23	51.74	64302	65702	66102	66006	65002	63702	62302	64002	64902	64302	65202
811913	21863	hcd	668.34	13361195	668.3439	2488478.56	617982.26	750205.46	785540.13	0	1220229.34	0	117945.77	169921.96	0	256067.67	585378.75	6.1	105.32	128.18	143.61	428.8	215.12	89.11	38.96	32.82	272.45	43.12	105.47	66502	66802	67202	67306	67402	66102	64802	66600	66002	65202	65902
811913	21864	hcd	563.32	2152479.75	563.3192	354622.72	169019.75	303384.35	189327.42	0	252953.78	0	34755.28	96161.85	0	130154.84	180691.39	4.9	41.14	73.51	50.14	86.25	65.42	12.33	14.49	24.84	88.17	32.34	46.61	65302	66902	65002	66102	65802	60202	61002	63702	65906	65102	64202
811913	21865	hcd	508.31	18423584	508.3098	685574.31	299062.19	685574.31	275191.56	507527.52	285450.82	94318.74	84857.34	283414.46	0	179887.41	340431.63	5.3	120.76	273.38	121.41	225.32	123.22	53.07	44.88	115.95	170.35	74.84	138.76	66302	67406	66502	66702	66902	65802	65302	66702	66402	66202	66002
811913	21866	hcd	675.36	4009001.5	675.3607	548749.16	234196.24	338146.4	397422.91	0	260092.1	0	30278.66	247509.73	0	190047.47	548749.16	4.3	43.99	63.05	78.63	61.7	54.42	68.28	9.87	51.27	52.69	37.51	104.54	66402	67002	65706	66002	65502	65102	58400	65702	65402	65302	65406
811913	21867	hcd	479.65	10131983	479.6502	1164334.49	228063.44	863520.54	425514.47	0	317151.14	0	147604.56	239438.22	1164334.49	124031.71	300879.4	6.1	52.9	196.33	102.55	141.66	80.76	56.57	45.28	57.02	264.26	29.8	76.12	65502	67506	65902	66302	66202	65502	65302	66002	66602	64802	65102
811913	21868	hcd	736.9	540461.94	128.1284	531986.34	152572.8	513443.58	278522.02	0	151352.09	201652.2	73885.01	109826.8	0	122810.76	410218.97	4.8	50.32	165.85	94.88	185.56	55.96	74.83	30.77	39.12	158.12	39.54	132.79	66202	66502	66302	67106	65102	66002	64202	65902	66002	64602	65802
811913	21869	hcd	686.67	749873.56	686.9133	348207.14	99163.83	201863.59	180762.53	0	343793.58	58674.63	49352.31	348207.14	0	170796.41	244439.17	4.8	27.18	54.63	52.33	97.94	96.11	23.83	19.48	94.07	47.83	48.6	65.73	64702	66402	65302	66306	66302	64502	62602	66002	65202	65502	65302
811913	21871	hcd	726.39	6278784	726.3944	2253354.79	781273.75	745918.6	2253354.79	0	1028138.81	82678.03	30673.44	631591.92	0	183631.83	715420.55	6.8	164.28	153.68	483.49	100.87	246.96	26.36	30.05	132.14	395.06	42.93	160.06	67302	67302	67406	66302	67302	64902	63902	66902	66706	64602	66202
811913	21872	hcd	670.71	2819193	635.0396	1444930.1	113398.58	327590.01	331102.64	0	1044053.57	150829.17	244947.71	1444930.1	0	853707.48	566544.35	4.5	19.77	55.56	60.64	50.59	181.61	34.72	53.24	244.87	98.68	150.55	96.69	64202	65702	66102	65402	67202	65102	65502	66406	66802	65902	66302
811913	21873	hcd	797.44	3123278	765.4434	1893952.22	1021219.57	1893952.22	449261.26	0	312142.25	0	32896.34	90860.46	0	98440.31	398842.6	9.7	384.65	702.55	199.77	162.8	129.21	13.66	21.4	34.87	100.81	37.29	148.94	67602	67206	67602	67002	66702	61002	63502	64702	65702	64602	65906
811913	21874	hcd	454.28	8834497	454.2824	841876.71	232058.9	218691.57	345463.44	201688.37	338326.19	0	72901.23	841876.71	0	220556.46	349015.59	5.4	188.33	173.8	294.24	174.49	288.37	85.82	78.35	656.16	244.98	195.54	275.29	66802	67002	67006	67102	66602	65902	66102	67102	66802	66702	66302
811913	21875	hcd	616.31	979845.88	130.1413	1033587.24	117846.61	201573.7	429513.55	0	371990.34	95182.7	135081.97	177323.01	1033587.24	112391.41	234241.43	6.3	42.54	72.6	157.39	275.18	144.57	51.34	65.85	65.14	366.4	41.52	93.94	65702	66202	66902	66802	66302	65902	65602	67502	66006	64702	66102
811913	21876	hcd	359.22	3463842.75	376.2772	1163044.5	246390.9	852510.74	494167.77	1163044.5	643398.02	0	51154.42	257296.6	0	165974.46	617584.23	5	215.12	734.82	451.37	1060.65	586.31	143.8	93.76	227.61	668.36	150.25	548.48	67402	67102	68402	67306	67302	66002	66302	67102	66902	67902	65802
811913	21877	hcd	716.38	1519339.13	716.3787	286070.07	58017.6	203592.68	117607.06	0	97631.46	27036.59	25309.38	38995.53	0	44718.25	91550.87	5.3	55.79	193.91	117.82	288.72	102.18	43.42	35.46	39.71	209.92	43.41	93.05	66402	66902	66402	66906	66302	65502	65102	66102	65902	64902	65802
811913	21879	hcd	496.79	2099548	496.8229	385727.89	159582.53	311115.64	222894.38	0	224532.66	92121.62	301488.74	168818.81	0	276946.53	322946.33	3.6	56.21	108.35	83.29	143.48	86.33	41.44	110.9	62.88	99.94	96.7	113.27	65402	66802	66402	66406	66202	65102	66502	65902	66102	66102	65802
811913	21880	hcd	396.92	2727905	397.2607	447078.7	101617.08	222053.88	147020.93	0	195943.33	0	164401.76	71033.07	0	95006.16	137286.17	4.1	55.59	120.48	85.34	250.39	113.49	42.19	97.73	40.61	157.88	51.2	77.12	66202	66802	66702	66806	66302	65502	66302	65702	65802	65402	65902
811913	21882	hcd	500.8	17430566	500.804	1040062.27	311762.25	480732.64	340158.43	0	748567.45	44949.1	51518.67	204561.74	0	130234.4	321345.04	6.2	92.06	141.06	109.68	312.93	224.82	32.9	31.58	60.03	168.28	39.2	96.65	66302	66902	66602	66806	67502	64602	64402	66102	66202	65402	65302
811913	21883	hcd	652.36	7295392	652.3578	597157.78	119479.56	468850.37	447859.77	0	461298.26	0	64320.45	192480.1	0	127639.23	260162.58	5.1	24.62	94.35	93.75	105.89	99.9	16.82	21.62	39.74	121.45	26.88	55.77	64502	66702	65902	66802	66402	62402	63302	65002	66406	63502	65102
811913	21884	hcd	588.34	936905.63	588.0037	636599.66	63558.91	636599.66	307765.33	165772.86	182293.17	0	57894.82	53755.79	0	62426.7	289262.59	7.2	15.92	153.94	77.03	52.86	50.06	16.13	18.2	14.17	61	15.51	71.48	61902	66906	65402	65902	65502	63602	62802	62102	65002	62502	65006
811913	21885	hcd	701.38	1152105.13	701.381	374639.41	156445.51	374639.41	193480.37	0	243655.33	60888.28	82504.81	73292.53	0	67863.27	208762.38	4.7	80.72	191.08	107.34	166.85	133.28	41.3	53.56	39.97	160.83	35.66	110.49	66802	66606	66302	67002	66402	65202	65602	66002	66102	65502	66202
811913	21886	hcd	647.01	511266.56	646.8937	462286.86	157215.02	219181.4	166789.25	0	193509.26	68291.58	33966.98	120902.16	0	155307.57	137336.63	5	36.16	50.45	41.69	110.36	47.45	22.75	12.12	29.53	64.66	35.96	33.04	64902	65402	65202	66606	65302	63602	60002	64802	65102	64302	64902
811913	21887	hcd	889.35	133117.41	857.4456	44336.1	5671.24	19047.1	26986.47	0	18560.93	10247.75	1500.16	15601.04	0	12707.28	16752.62	5.1	3.31	10.83	15.73	19.07	11.65	7.05	2.18	9.23	25.04	7.36	10.11	44400	61900	62302	64002	61402	65100	46100	58400	63106	66300	56900
811913	21888	hcd	757.37	291301.13	130.1351	304982.71	86873.04	76719.76	72496.63	0	239600.81	40924.58	29902.43	304982.71	0	129442.4	91403.65	5.9	104.33	90.83	98.65	75.23	291.06	62	54.82	361.95	149.38	163.94	110.54	66802	66302	66502	66502	66802	65802	65802	66506	67002	65602	66302
811913	21889	hcd	486.04	1668464.75	485.9593	168942.9	107539.5	159994.07	102931.5	0	121145.83	93174.04	96855.67	68774.44	0	50034.57	108942.48	3.7	41.76	61.16	43.51	46.14	50.23	38.2	41.1	28.31	66.57	19.68	42.78	66102	66306	65002	65302	65502	64902	65302	64402	65602	62202	64802
811913	21890	hcd	602.34	811191.06	602.3343	312431.19	69617.74	127809.02	107228.9	0	137372.87	61911.97	37934.43	312431.19	0	130057.33	114473.06	4.5	22.72	40.92	36.92	37.14	46.69	24.29	15.61	100.12	42.7	44.57	37.12	65102	65302	65802	64602	65602	64402	60902	65706	65802	64302	64402
811913	21892	hcd	606.3	1922842.63	654.2775	433762.34	93105.36	69827.63	81762.66	53780.69	312291.04	55735.85	67271.68	433762.34	0	151120.97	109530.69	5.9	22.45	16.62	22.42	14.46	76.18	16.77	20.67	103.4	27.45	39.46	26.47	63302	63902	62602	62600	65902	63102	63402	65606	63202	64702	62902
811913	21893	hcd	765.46	2656180.5	765.458	723702.16	450158.03	566083.1	404852.84	0	597234.99	16571.52	57479.38	193625.11	0	224737.3	611165.81	5.3	144.93	180.62	143.44	244.67	200.18	21.24	33.86	63.38	183.24	72.31	196.14	67202	67302	66202	67606	66302	63402	64802	65602	66502	66102	65902
811913	21894	hcd	616.03	1608572.13	616.3568	730008.1	73115.45	144325.15	376481.33	0	277752.42	0	92771.4	129727.19	0	74943.14	162271.79	6.6	17.33	33.91	89.47	120.46	71.57	20.67	30.18	31.21	170.72	18.41	43.13	62102	64702	66302	66602	66102	62702	64402	65902	65806	63402	65202
811913	21895	hcd	461.29	3803242	322.1876	2303674.24	519452.13	222119.87	281789.8	0	246137.75	440643.12	2303674.24	162265.3	0	159025.53	318137.41	5.8	97.18	41.45	60.51	92.13	60.17	85.81	427.01	34.65	154.77	29.76	61.83	66306	65202	66302	66402	66202	66602	66702	65602	66202	64402	65302
811913	21896	hcd	652.86	3294106	652.8601	1153399.96	132091.85	911581.3	896326.92	1015038.03	980855.45	0	184044.44	308353.05	0	284086.27	705380.87	4.7	30.54	202.75	205.6	242.66	233.97	38.12	60.46	71.3	261.75	65.06	163.64	65502	67102	67202	67402	67302	65502	66202	66602	65806	65302	66202
811913	21897	hcd	482.61	17399224	482.6143	3817566.94	1503717.53	3817566.94	169720.53	0	170821.19	0	42856.8	109204.14	173873.2	68133.79	153052.61	12.9	551.97	1373.78	105.01	156.33	67.44	27.74	20.43	40.28	63.79	25.35	55.57	67202	67206	73102	66802	65302	64502	63202	65002	65302	62502	65602
811913	21898	hcd	866.1	72546.81	870.4892	54126.75	33462.15	8207.86	28746.66	0	54126.75	0	41246.27	35584.24	0	41488.27	40718.48	2.8	15.09	3.71	14.39	10.55	25.52	9.47	20.08	16.68	20.71	18.72	18.43	61702	46600	61802	60800	64306	59200	63102	62802	62502	62302	63302
811913	21899	hcd	736.43	2917396.25	736.4293	514388.05	216123.59	506459.82	358358.02	403301.36	188066.72	0	55911.89	127328.74	0	125137.3	514388.05	4.9	83.82	193.03	144.86	171.4	82.12	100.91	28.89	54.25	134.14	48.95	197.66	66102	66606	67202	66902	65802	66502	63602	65802	65702	65902	66406
811913	21901	hcd	511.63	93630976	511.6306	5766312.49	1391230.45	862779.93	1063978.59	0	3305983.86	200713.89	116472.03	5766312.49	0	2608642.74	1680645.83	6.4	181.89	110.3	157.39	61.94	431.31	49.09	43.69	724.85	217.18	351.02	214.59	66602	66802	66602	68100	66502	65502	65302	67106	67202	66502	66502
811913	21902	hcd	514.29	4136036.25	476.2762	305724.12	136285.3	137582.25	155254.92	0	131846.18	0	38868.25	107786.07	0	94332.88	210993.28	4.1	35.61	35.73	43.35	81.93	36.98	32.56	13.02	29.33	45.94	24.66	54.24	65202	65002	65302	66606	64602	64902	61602	64502	64802	63402	65402
811913	21903	hcd	469.27	21871154	469.2697	1321002.13	310322.24	1150242.94	636978.99	598788.19	465689.12	0	233434.88	249045.5	0	235864.3	245388.97	6.6	119.98	434.36	254.22	262.15	196.63	84.8	111.9	98.81	495.65	90.34	107.25	66402	67306	67002	66302	67102	66302	66402	67102	66402	66502	65802
811913	21904	hcd	365.21	2863058	120.0815	267834.81	150542.41	267834.81	122803.44	0	113780.51	49385.24	35973.63	85978.73	0	62720.72	121354.01	5.5	260.56	457.64	234.36	304.23	212.61	104.42	81.22	153.71	315.77	112.39	216.71	67502	67406	67202	66902	67002	66202	66402	66602	66802	66202	65702
811913	21906	hcd	681.36	5650343	681.3576	1778338.82	206063.5	179657.74	323502.64	228834	320591.96	0	43242.86	1778338.82	0	327606.13	445617.17	6.6	43.22	37.19	71.41	50.62	71.18	30.72	14.22	363.73	61.89	81.09	92.03	65602	64802	66702	66202	66002	64402	61502	66506	66902	65402	66402
811913	21907	hcd	585.34	8573281	585.3403	677652.39	440293.83	289790.92	449715.39	0	439709.25	0	144375.19	523043.54	0	599281.9	677652.39	3.6	96.39	62.58	106.22	78.61	102.32	77.89	38.35	118.27	90.39	129.75	144.64	66702	66502	66106	66502	66202	66102	64702	66302	66302	66202	66006
811913	21908	hcd	604.63	1529177.75	562.3408	456898.55	127009.55	122470.25	118348.55	0	323077.02	51607.97	29603.02	456898.55	0	180150	169138.85	5.9	25.29	24.12	26.31	25.89	65.55	14.04	10.44	90.39	40.56	38.51	34.1	63702	64602	63102	64600	65302	61602	61500	66106	64302	64902	64302
811913	21909	hcd	542.29	1415373	400.6824	199764.7	95898.33	125306.96	105768.21	194751.53	118829.76	0	33081.32	79650.39	0	66135.98	114054.68	3.9	60.32	78.04	71.6	127.85	79.06	52.88	28	52.09	124.71	41.77	72.91	65902	66002	65802	66606	66102	65202	63902	65402	65802	64502	65902
811913	21910	hcd	545.78	6460650	496.7906	459517.27	179662.52	459517.27	206848.67	0	228726.95	86931.53	89171.54	347443.22	0	113501.21	149766.27	5.5	55.26	139.06	68.35	88.63	74.61	33.81	32.33	106.16	60.74	38.04	46.58	65802	66806	65802	66302	66202	64702	64402	66602	65102	64502	65002
811913	21912	hcd	532.8	15153392	532.8032	628910.47	246166.78	512980.89	285672.3	0	345737.46	68771.69	102413.97	285454.57	0	210994.42	245323.94	5.1	44.27	90.87	55.17	87.66	65.55	18.38	24.62	51.47	111.55	38.53	46.29	65202	66306	65602	65802	65602	63802	63902	65602	65702	64902	64302
811913	21913	hcd	645.89	8590538	645.8887	2471414.96	449127.43	2471414.96	505788.99	0	339058.29	54081.02	31464.85	212314.7	0	202749.88	444629.28	9.1	111.7	598.65	133.65	86.87	91.57	17.87	17.89	52.36	194.96	49.61	111.06	67002	67006	67402	67002	66302	61502	62102	66102	66006	64902	66302
811913	21914	hcd	436.65	2205648.75	455.259	465447.76	107445.23	77953.35	105226.18	0	106915.17	56794.92	39119.2	465447.76	0	110847.6	102479.69	5.8	72.8	52.1	77.3	54.23	77.02	49.04	31.12	308.78	50.92	84.58	68.24	65702	65202	66402	65202	65802	65502	64502	66706	66102	65602	65602
811913	21915	hcd	784.41	4792317.5	784.4109	815594.46	209493.6	815594.46	302247.79	0	300551.42	0	99123.99	161848.91	0	166592.3	401489.06	5.2	54.79	210.09	83.7	176.04	84.03	34.44	33.12	43.9	119.48	43.86	105.7	66202	67106	66102	66802	66202	65302	64602	65702	65502	64602	66002
811913	21916	hcd	625.88	6168847.5	625.8825	825945.28	400855.36	614405.26	457688.91	295689.58	260068.17	231348.15	825945.28	257543.88	0	244163.86	525749.67	4.9	88.43	133.67	108.04	76.6	68.73	55.59	185.85	60.22	120.27	54.76	116.84	66502	66502	66502	66502	65902	65902	66106	65202	65602	64702	66302
811913	21917	hcd	556.81	6750635	556.8094	764672.36	764672.36	302054.44	194720.13	0	250599.46	50068.64	134734.94	114033.12	0	273320.83	208173.33	6.5	310.83	121.7	104.16	140.4	108.69	29.12	64.6	49.89	186.13	109.13	88.14	66806	66702	66602	66602	66402	64302	66002	65702	65906	65702	66002
811913	21918	hcd	741.92	1383639.38	741.9153	685777.93	255209.68	224684.8	211789.57	685777.93	302237.46	0	36481.11	81850.33	0	98091.81	142977.87	6.6	209.53	184.6	191.79	567.18	257.26	43.99	50.98	67.64	288.56	79.43	121.95	67002	67102	67102	67606	66702	65802	65302	67102	65902	65802	66402
811913	21919	hcd	889.02	184572.56	888.986	47823.13	6454.89	21115.57	11806.97	0	10207.82	0	0	0	0	6351.5	34808.08	4.4	2.17	7.02	4.14	11.16	3.69	1.79			15.96	2.05	11.82	44700	64500	47300	61800	43100	44300			62206	43200	59402
811913	21920	hcd	484.63	28691746	484.6291	1296335.15	356698.42	1296335.15	1246492.19	0	1256707.75	0	98897.13	340336.9	0	247320.7	1198803.32	5.8	206.9	731.94	735.1	530.71	761.81	48.79	102.29	195.4	294.48	145.07	674.95	66602	67402	67702	67502	67406	65302	66402	67202	66102	67502	66402
811913	21921	hcd	573.86	2816377.75	573.8615	338368.88	137304.12	338368.88	144601.15	187873.09	166166.93	62992	49308.68	83386.91	0	95526.97	175032.17	5.2	89.13	216.83	101.83	139.2	114.66	49.23	40.35	57.34	102.44	62.37	113.75	66502	67306	66202	66902	66602	65502	65202	65402	65802	65302	66206
811913	21922	hcd	461.62	1802795.5	322.1878	1319573.08	332086.78	251579.76	227061.58	0	203058.51	260591.76	1319573.08	147809.82	0	150159.53	260346.77	5	110.28	82.81	84.33	119.2	83.12	91.85	436.45	53.75	192.16	50.08	89.46	66802	66302	66202	66402	66302	67402	66606	65102	66402	65402	65502
811913	21923	hcd	705.38	1279723.25	705.4175	696942.09	271941.01	228656.6	171394.13	130671.33	332220.94	96900.46	28329.96	696942.09	0	286211.07	217583.52	6.1	110.32	91.72	79.78	60.92	139.3	49.78	21.02	283.17	82.5	125.06	89.15	66902	66402	66402	66302	66502	65102	62602	66506	66502	65502	66202
811913	21925	hcd	560.31	2216035.5	548.3621	536214.01	194547.94	442149.7	147843.32	0	284470.78	96974.66	27455.92	108261.15	0	299536.16	278465.7	6.2	38.88	86.97	33.1	63.75	58.51	22.83	11.57	23.91	105.48	58.34	57.12	65302	66306	64302	65902	65602	63402	63002	64402	66102	64902	65002
